,question,passage,seq_label,ans
268,Berapa kilometerkah jarak Desa Pattan dari Srinagar ?,"Bom pertama dan kedua meledak di luar Stadion Bakhsi , lokasi digelarnya acara utama perayaan hari kemerdekaan di Srinagar , ibu kota musim panas Kashmir India . Sebuah bom lain meledak di Desa Pattan , sekitar 35 kilometer sebelah utara Srinagar .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",35
269,Apakah perusahaan budidaya mutiara yang berlokasi di Palabusa,"Sejak tahun 1980 - an di Kota Bau-Bau terdapat dua perusahaan budidaya mutiara , yaitu PT Mutiara Indopearl Pulau Makassar dan PT Selat Buton . PT Mutiara Indopearl berlokasi di Pulau Makassar dan PT Selat Buton di Palabusa .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']",Tidak ditemukan
270,"Untuk wilayah manakah , Revaldi menjabat sebagai Kepala PT Askes","Kepala PT Askes Wilayah Bali Nusa Tenggara Revaldi mengatakan , Askes menerbitkan kartu berdasarkan data dari pemerintah daerah .","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","untuk wilayah manakah , revaldi menjabat sebagai kepala pt askes [SEP] kepala pt askes wilayah bali nusa tenggara revaldi mengatakan"
271,Apakah nama badai yang akan menyerang Florida setelah badai Katrina ?,"Washington , Rabu - Kekuatan topan Wilma meningkat menjadi badai kategori 5 yang mematikan saat bertiup mendekat pesisir barat Kuba dan Tanjung Yucatan , Rabu ( 19/10 ) dini hari . Florida yang belum lama ini dilanda topan Katrina , warganya kini bersiap lagi menghadapi kemungkinan bencana topan Wilma .","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",florida yang belum lama ini dilanda topan katrina
272,Berapakah waktu yang diperlukan Mars untuk satu kali mengelilingi matahari ?,Mars sebagai planet keempat mempunyai diameter sekitar setengah kali dari Bumi . Atmosfernya lebih tipis dari Bumi dan didominasi oleh karbon dioksida . Temperatur rata-rata permukaan Mars - 45 derajat Celsius dengan variasi yang dapat mencapai -100-0 derajat Celsius . Mars memerlukan waktu 686.98 hari ( 1.88 tahun kita ) untuk satu kali orbit mengelilingi Matahari sehingga Mars akan mencapai oposisi ( rata-rata ) setiap 779.74 hari .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",mars
273,Lembaga apakah yang tetap bertekad mengembangkan ilmu pengetahuan garis depan ( frontier ) di Indonesia walaupun pemerintah menyatakan tidak memiliki dana untuk riset iptek ?,"Jakarta , Kompas - Meskipun pemerintah saat ini menyatakan tidak memiliki dana memadai untuk riset iptek , LIPI ke depan tetap bertekad mengembangkan ilmu pengetahuan garis depan ( frontier ) , yaitu nano teknologi , fuel cell , dan bioteknologi yang berbasis pada biologi molekuler .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
274,Siapakah yang menyutradarai film Doea Tanda Mata di tahun 1984,"Acara-acara tersebut , menurut Slamet , lebih merupakan sebuah retrospeksi atau tapak tilas jejak langkah Teguh Karya yang meninggalkan jejak prestasi besar di dunia perfilman Indonesia . Dari sebelas film yang disutradarainya , enam di antaranya meraih anugerah Piala Citra untuk Penyutradaraan Terbaik Festival Film Indonesia ( FFI ) , yakni untuk film Ranjang Pengantin ( 1974 ) , Kawin Lari ( 1975 ) , November 1828 ( 1979 ) , Doea Tanda Mata ( 1984 ) , Ibunda ( 1986 ) , dan Pacar Ketinggalan Kereta ( 1989 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1984
275,Mengetuai himpunan apakah Atas Munandar ?,"Cilacap , Kompas - Ketua Himpunan Nelayan Seluruh Indonesia Cilacap , Jawa Tengah , Atas Munandar kini ditahan Kepolisian Daerah Jateng terkait dengan kasus penyelundupan solar melalui kapal tanker Yo To yang melibatkan 528 ton solar . Atas Munandar kini masih dititipkan di Polres Cilacap .","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",kini ditahan kepolisian daerah jateng terkait dengan kasus penyelundupan solar melalui kapal tanker yo to yang melibatkan 528 ton solar . atas munandar kini masih dititipkan di polres cilacap
276,Dimanakah Presiden menyampaikan ceramah umumnya pada tanggal 13 September 2005 siang ?,Pada hari berikutnya Presiden akan menghadiri KTT ke - 2 ASEAN-PBB dan akan memberikan sambutan singkat . Siang harinya Presiden akan menyampaikan ceramah umum di Columbia University .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",siang harinya
277,Apakah nama kelompok musik yang diikuti John McLaughlin,"Sepulang dari Australia saya coba-coba mencari teknik baru main gitar . Obsesi saya memadukan musik etnis Bali dengan jazz , kata pengagum musisi jazz asal Inggris , John McLaughlin . McLauhglin , kata Balawan , bersama kelompoknya , Maha Visnu , melakukan sinergi musik tradisi India dengan jazz .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","obsesi saya memadukan musik etnis bali dengan jazz , kata pengagum musisi jazz asal inggris , john mclaughlin"
278,Dimana lokasi fasilitas perminyakan AS yang sebagian besar hancur akibat Topan Katrina ?,"Penjabat Sekjen OPEC Adnan Shihab-Eldin mengatakan , ada kesenjangan dalam meningkatkan kapasitas pabrik penyulingan minyak . Lalu kabar terakhir , muncul Topan Katrina yang merusak 58 persen fasilitas perminyakan AS di Teluk Meksiko .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",di teluk meksiko
279,Berapa berat impaktor yang ditembakkan pada misi Deep Impact ?,"Misi Deep Impact Badan Antariksa Amerika Serikat ( NASA ) , 4 Juli 2005 , adalah menembakkan impaktor berbobot 362 kilogram ke komet 9P / Tempel 1 . Misi untuk meneliti bagian dalam komet itu terbilang sukses . Citra yang dikirim ke Bumi menunjukkan secara detail pemandangan spektakuler dari inti komet saat tumbukan dan setelah tumbukan , serta efeknya pada komet .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
280,"Di perusahaan apakah , Achmad Faisal menjabat sebagai kepala divisi BBM","Pesaing Semakin Banyak , Pertamina Berusaha Kompetitif","['O', 'O', 'O', 'O', 'B', 'O', 'O']","di perusahaan apakah , achmad faisal menjabat sebagai kepala divisi bbm [SEP]"
281,Apa nama lembaga pemerintah Indonesia yang bekerja sama dengan pihak Jerman dalam menerapkan kompor bertenaga surya dan kompor hemat kayu berefisiensi tinggi di daerah-daerah terpencil ?,"Jakarta , Kompas - Jerman melalui Klimaschutz e . V lembaga non profit di Bonn bekerja sama dengan Kantor Menteri Negara Lingkungan Hidup , siap menerapkan kompor bertenaga surya dan kompor hemat kayu berefisiensi tinggi di daerah-daerah terpencil .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
282,Dengan negara manakah UE melakukan perundingan bilateral pada tanggal 27 Mei 2005 ?,"Dalam tulisan ini akan diulas perkembangan yang terjadi dalam perdagangan TPT pascakuota , tindakan safeguard terhadap ekspor TPT China , dan implikasinya terhadap Indonesia .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","bilateral pada tanggal 27 mei 2005 ? [SEP] dalam tulisan ini akan diulas perkembangan yang terjadi dalam perdagangan tpt pascakuota , tindakan safeguard terhadap ekspor tpt china , dan implikasinya terhadap indonesia"
283,Istilah apa yang menggambarkan suasana teater yang penuh keheningan dan pesan-pesan yang disampaikan secara tidak langsung ?,"Begitu melekatnya Pinter dengan gaya khas tersebut , sampai ada istilah dalam bahasa Inggris untuknya , yakni "" pinteresque "" . Itu kata sifat untuk menggambarkan suasana teater yang penuh keheningan dan pesan-pesan yang disampaikan secara tidak langsung .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",itu kata sifat
284,Apakah bandara untuk menggantikan Bandara Polonia yang dinilai tak layak ?,"Desakan pembangunan Bandara Kuala Namu untuk menggantikan Bandara Polonia yang dinilai tak layak kian deras pascajatuhnya pesawat Mandala , Senin lalu . Menteri Perhubungan Hatta Rajasa juga telah menjanjikan untuk segera merealisasikan pembangunan bandara yang sudah direncanakan sejak tahun 1997 itu .","['O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",desakan pembangunan bandara kuala namu
285,kapan Machimura dijadwalkan berkunjung ke Beijing untuk berbicara dengan Menlu China Li Zhaoxing,"Machimura dijadwalkan berkunjung ke Beijing , Minggu ( 23/10 ) , untuk berbicara dengan Menlu China Li Zhaoxing . Selain itu , PM Koizumi juga diharapkan dapat menggelar pertemuan dengan Presiden Roh Moo-hyun akhir tahun ini . Namun , pertemuan itu gagal lantaran kunjungan kontroversial Koizumi ke Yasukuni .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",li zhaoxing
286,Kepala dinas apakah Gatot Moeryanto ?,"Kepala Dinas Kehutanan Provinsi Jambi Gatot Moeryanto , Senin ( 22/8 ) , mengakui terjadi penjarahan atau penebangan liar di bekas areal hak pengusahaan hutan ( HPH ) yang dikembalikan kepada pemerintah atau ditinggalkan pemiliknya karena izinnya tidak berlaku lagi . Areal tersebut memang bermasalah dan menjadi areal tidak bertuan . Areal bekas HPH , seperti bekas areal PT Injapsin , Nusa Lease , dan Serestra itulah yang diusulkan ditawarkan kepada investor , ujar Gatot menambahkan . ( nat )","['O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[SEP]
287,Berapakah transponder yang dapat disewakan Telkom dari Satelit Telkom - 2 dan dapat menambah pendapatan sebesar 20 juta dollar AS,"Dengan beroperasinya Satelit Telkom - 2 secara komersial , Telkom tak perlu lagi menyewa kedua satelit tersebut . Bahkan , Telkom memiliki peluang menambah pendapatan sebesar 20 juta dollar AS dengan cara menyewakan sepuluh dari 24 transponder yang tidak dipakai Telkom pada satelit tersebut . ( BOY )","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
288,Apa nama Badan Tenaga Atom Internasional ?,Perundingan berlangsung alot karena adanya desakan Pyongyang yang ingin tetap diperbolehkan mengoperasikan reaktor - reaktor nuklirnya untuk tujuan damai . Hal ini akan dilakukan setelah negara tersebut membongkar program dan persenjataan nuklirnya dalam rangka memenuhi tuntutan Badan Tenaga Atom Internasional ( International Atomic Energy Agency / IAEA ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']",international atomic energy agency / iaea
289,Berapakah film bioskop yang ikut seleksi dalam FFI 2005,"Jakarta , Kompas - Komite Seleksi Film Cerita Bioskop dan Televisi Festival Film Indonesia 2005 telah memilih sejumlah film yang lolos seleksi dan masuk nominasi FFI 2005 . Untuk film bioskop , terpilih tujuh dari 27 film yang ikut seleksi . Untuk film televisi , setelah 81 judul diseleksi , terdiri atas 36 judul film cerita lepas dan 45 judul film cerita berseri , terpilih masing-masing sepuluh film untuk setiap kategori .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","untuk film bioskop , terpilih tujuh dari 27 film yang ikut seleksi"
290,Siapa Ketua Bidang Pembinaan Prestasi PB PASI ?,"Sebelumnya , Ketua Bidang Pembinaan Prestasi PB PASI Boedi Darma Sidi mengatakan , hasil di Incheon tak perlu dievaluasi secara mendalam . Namun , ada pelajaran penting dari kejuaraan itu yang dapat dipetik atlet dan pelatih serta ofisial lainnya .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","boedi darma sidi mengatakan , hasil di incheon tak perlu dievaluasi secara mendalam"
291,Berapa persen cakupan Pekan Imunisasi Nasional ( PIN ) polio putaran pertama ?,"Jakarta , Kompas - Dari pelaksanaan Pekan Imunisasi Nasional ( PIN ) polio putaran pertama 30 Agustus 2005 , hingga 10 September cakupannya mencapai 22.091 . 039 anak usia di bawah lima tahun ( balita ) dari jumlah sasaran 23.312 . 794 balita di seluruh Indonesia , atau 94,8 persen dari proyeksi provinsi .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",jakarta
292,Di manakah final sepak bola Piala Dunia 2006 akan digelar ?,Sejak tahun 2003 ada hampir 200 tim nasional yang memperebutkan 31 tiket untuk mengikuti final Piala Dunia 2006 di Jerman . Sudah sembilan yang berhasil lolos plus satu lagi tiket untuk Jerman sebagai tuan rumah .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",di jerman
293,Berapa tahunkah Prof Sjamsul Arifin Achmad PhD berkiprah di bidang keilmuan kimia organik bahan alam,"Habibie Award juga diberikan kepada Prof Sjamsul Arifin Achmad PhD ( 71 ) , Guru Besar Luar Biasa bidang kimia organik bahan alam di ITB . Selama 35 tahun berkiprah di bidang keilmuan itu , lebih dari 80 spesies tumbuhan tropika bernilai ekonomi tinggi ditelitinya . Ia berhasil menemukan ratusan senyawa kimia metabolit sekunder .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",guru besar luar biasa bidang kimia organik bahan alam di itb . selama 35
294,"Di pulau manakah , kota Bau-bau , tempat industri mutiara itu , terletak","Bisa dibayangkan Kota Bau-Bau di Pulau Buton itu akan menjadi salah satu pusat perhatian masyarakat konsumen mutiara di dunia , khususnya kaum selebritas kelas atas , jika mampu menghasilkan butiran-butiran mutiara bermutu .","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
295,Berapa hektar lahan tanaman kentang di dataran Tinggi Dieng ?,"Tanaman kentang di Dataran Tinggi Dieng ( 2.693 meter di atas permukaan laut ) tersebar di Desa Karangtengah , Sumberejo , Bakal , Kecamatan Baturdan , telah menyebar ke beberapa desa di Kecamatan Pejawaran , Wonosobo , di lahan hampir 3.000 hektar .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']",3 . 000 hektar
296,Berapa dosen Unsyiah yang ditargetkan akan mendapat beasiswa dari Inggris ?,"Untuk mendapatkan master dan dokter sebagai pengajar , Unsyiah mengharapkan ada 200 dosen yang mendapat beasiswa pada tahun ajaran 2005/2006 . Dari target itu , 40 dosen akan mendapat beasiswa dari Inggris , dan 75 dosen mendapat beasiswa dari Amerika Serikat .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",40
297,Berasal dari partai apakah Muhammad Hosni Mubarak ?,"Mubarak akan menyampaikan sumpah jabatan di depan parlemen Mesir , Rabu nanti . Setelah pengumuman kemenangan itu , televisi Mesir yang dikuasai pemerintah langsung menghentikan acara rutin diganti dengan lagu-lagu kebangsaan serta film dokumenter tentang perjalanan karier Mubarak . Sejumlah simpatisan Partai Nasional Demokrasi ( NDP ) , partai Mubarak , turun ke jalan meluapkan kegembiraan sembari meneriakkan , Hidup Mubarak !","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
298,Siapakah Wali Kota Banda Aceh sekarang ?,"Wali Kota Banda Aceh Mawardi Nurdin menyampaikan hal itu pada Pembukaan Program Pengobatan Gratis di Desa Lamdom , Banda Aceh , Rabu ( 7/9 ) . Menurut dia , Banda Aceh termasuk wilayah yang rusak akibat tsunami 26 Desember 2004 . Akibat tsunami , sebanyak 60.000 orang meninggal , 21.800 siswa hilang , 30.000 rumah rusak , dan 62.000 orang menjadi pengungsi , katanya .","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",mawardi
299,Berapakah luas area Kebun Raya Cibodas,"Taman Lumut yang dibangun di atas lahan 2.500 meter persegi di areal KRC yang luasnya 125 hektar , bila sudah jadi nanti , maka berkibarlah bendera Merah Putih di dunia internasional , terutama di bidang keilmuan . Taman Lumut di KRC ini merupakan satu-satunya di dunia sebab negara lain di dunia belum memiliki Taman Lumut seperti yang sedang kita bangun , kata Kepala KRC Ir Holif Immamudin kepada Kompas , Selasa ( 16/8 ) siang di Bogor .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[SEP]
300,"Apakah nama festival di Edenkoben , Jerman , yang diikuti Balawan pada tahun 2000","Tahun 2000 ia mengikuti dua festival besar di Jerman , East Meet West Gitarren Festival Edenkoben dan Open String Guitar Festival Osnabrueck . Inilah yang membuat seorang produser Jerman merilis album solo gitar Balawan ( 2001 ) . Dalam rangka mempromosikan album itu Balawan melakukan Tour International Guitar Night di 12 kota di Jerman tahun 2001 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
301,Di manakah para nelayan tuna Bali melakukan aksi mogoknya ?,"Denpasar , Kompas - Setelah sempat melakukan aksi mogok tidak melaut , menutupi arus lalu lintas , dan memadati Pelabuhan Benoa , Denpasar , Bali , sebagai protes atas kenaikan harga bahan bakar solar untuk industri dari Rp 2.200 menjadi Rp 5.480 , awal Agustus lalu sekitar 150 kapal dari 700 kapal nelayan tuna kini kembali beroperasi .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
